"_id","_labels",":START_ID",":END_ID",":TYPE"
,,"17769","0","FOLLOWS"
,,"38566","0","FOLLOWS"
,,"38567","0","FOLLOWS"
,,"38568","0","FOLLOWS"
,,"38569","0","FOLLOWS"
,,"38570","0","FOLLOWS"
,,"38571","0","FOLLOWS"
,,"38572","0","FOLLOWS"
,,"38573","0","FOLLOWS"
,,"38574","0","FOLLOWS"
,,"38575","0","FOLLOWS"
,,"38576","0","FOLLOWS"
,,"38577","0","FOLLOWS"
,,"38578","0","FOLLOWS"
,,"38579","0","FOLLOWS"
,,"38580","0","FOLLOWS"
,,"38581","0","FOLLOWS"
,,"38582","0","FOLLOWS"
,,"38583","0","FOLLOWS"
,,"38584","0","FOLLOWS"
,,"38585","0","FOLLOWS"
,,"38586","0","FOLLOWS"
,,"38587","0","FOLLOWS"
,,"38588","0","FOLLOWS"
,,"38589","0","FOLLOWS"
,,"38590","0","FOLLOWS"
,,"38591","0","FOLLOWS"
,,"38592","0","FOLLOWS"
,,"38593","0","FOLLOWS"
,,"38594","0","FOLLOWS"
,,"38595","0","FOLLOWS"
,,"21813","0","FOLLOWS"
,,"21811","0","FOLLOWS"
,,"21807","0","FOLLOWS"
,,"38596","0","FOLLOWS"
,,"38597","0","FOLLOWS"
,,"38598","0","FOLLOWS"
,,"38599","0","FOLLOWS"
,,"38600","0","FOLLOWS"
,,"38601","0","FOLLOWS"
,,"38602","0","FOLLOWS"
,,"38603","0","FOLLOWS"
,,"38604","0","FOLLOWS"
,,"38605","0","FOLLOWS"
,,"38606","0","FOLLOWS"
,,"38607","0","FOLLOWS"
,,"38608","0","FOLLOWS"
,,"38609","0","FOLLOWS"
,,"38610","0","FOLLOWS"
,,"38611","0","FOLLOWS"
,,"38612","0","FOLLOWS"
,,"38613","0","FOLLOWS"
,,"38614","0","FOLLOWS"
,,"38615","0","FOLLOWS"
,,"38616","0","FOLLOWS"
,,"38617","0","FOLLOWS"
,,"11641","0","FOLLOWS"
,,"38618","0","FOLLOWS"
,,"38619","0","FOLLOWS"
,,"38620","0","FOLLOWS"
,,"38621","0","FOLLOWS"
,,"38622","0","FOLLOWS"
,,"38623","0","FOLLOWS"
,,"38624","0","FOLLOWS"
,,"38625","0","FOLLOWS"
,,"38626","0","FOLLOWS"
,,"38627","0","FOLLOWS"
,,"38628","0","FOLLOWS"
,,"38629","0","FOLLOWS"
,,"38630","0","FOLLOWS"
,,"38631","0","FOLLOWS"
,,"38632","0","FOLLOWS"
,,"38633","0","FOLLOWS"
,,"38634","0","FOLLOWS"
,,"38635","0","FOLLOWS"
,,"38636","0","FOLLOWS"
,,"38637","0","FOLLOWS"
,,"38638","0","FOLLOWS"
,,"38639","0","FOLLOWS"
,,"38640","0","FOLLOWS"
,,"38641","0","FOLLOWS"
,,"38642","0","FOLLOWS"
,,"38643","0","FOLLOWS"
,,"38644","0","FOLLOWS"
,,"38645","0","FOLLOWS"
,,"38646","0","FOLLOWS"
,,"38647","0","FOLLOWS"
,,"38648","0","FOLLOWS"
,,"38649","0","FOLLOWS"
,,"38650","0","FOLLOWS"
,,"38651","0","FOLLOWS"
,,"38652","0","FOLLOWS"
,,"38653","0","FOLLOWS"
,,"38654","0","FOLLOWS"
,,"38655","0","FOLLOWS"
,,"38656","0","FOLLOWS"
,,"38657","0","FOLLOWS"
,,"38658","0","FOLLOWS"
,,"38659","0","FOLLOWS"
,,"38660","0","FOLLOWS"
,,"38661","0","FOLLOWS"
,,"38662","0","FOLLOWS"
,,"38663","0","FOLLOWS"
,,"38664","0","FOLLOWS"
,,"38665","0","FOLLOWS"
,,"38666","0","FOLLOWS"
,,"38667","0","FOLLOWS"
,,"18281","0","FOLLOWS"
,,"38668","0","FOLLOWS"
,,"38669","0","FOLLOWS"
,,"38670","0","FOLLOWS"
,,"38671","0","FOLLOWS"
,,"38672","0","FOLLOWS"
,,"38673","0","FOLLOWS"
,,"38674","0","FOLLOWS"
,,"38675","0","FOLLOWS"
,,"38676","0","FOLLOWS"
,,"38677","0","FOLLOWS"
,,"38678","0","FOLLOWS"
,,"38679","0","FOLLOWS"
,,"38680","0","FOLLOWS"
,,"38681","0","FOLLOWS"
,,"38682","0","FOLLOWS"
,,"38683","0","FOLLOWS"
,,"38684","0","FOLLOWS"
,,"38685","0","FOLLOWS"
,,"38686","0","FOLLOWS"
,,"38687","0","FOLLOWS"
,,"38688","0","FOLLOWS"
,,"38689","0","FOLLOWS"
,,"15805","0","FOLLOWS"
,,"38690","0","FOLLOWS"
,,"38691","0","FOLLOWS"
,,"38692","0","FOLLOWS"
,,"38693","0","FOLLOWS"
,,"38694","0","FOLLOWS"
,,"38695","0","FOLLOWS"
,,"38696","0","FOLLOWS"
,,"38697","0","FOLLOWS"
,,"38698","0","FOLLOWS"
,,"38699","0","FOLLOWS"
,,"38700","0","FOLLOWS"
,,"38701","0","FOLLOWS"
,,"38702","0","FOLLOWS"
,,"38703","0","FOLLOWS"
,,"38704","0","FOLLOWS"
,,"38705","0","FOLLOWS"
,,"38706","0","FOLLOWS"
,,"38707","0","FOLLOWS"
,,"38708","0","FOLLOWS"
,,"38709","0","FOLLOWS"
,,"21515","0","FOLLOWS"
,,"38710","0","FOLLOWS"
,,"38711","0","FOLLOWS"
,,"18813","0","FOLLOWS"
,,"38712","0","FOLLOWS"
,,"13846","0","FOLLOWS"
,,"38713","0","FOLLOWS"
,,"38714","0","FOLLOWS"
,,"38715","0","FOLLOWS"
,,"38716","0","FOLLOWS"
,,"38717","0","FOLLOWS"
,,"38718","0","FOLLOWS"
,,"38719","0","FOLLOWS"
,,"38720","0","FOLLOWS"
,,"38721","0","FOLLOWS"
,,"38722","0","FOLLOWS"
,,"38723","0","FOLLOWS"
,,"38724","0","FOLLOWS"
,,"38725","0","FOLLOWS"
,,"38726","0","FOLLOWS"
,,"38727","0","FOLLOWS"
,,"38728","0","FOLLOWS"
,,"38729","0","FOLLOWS"
,,"38730","0","FOLLOWS"
,,"38731","0","FOLLOWS"
,,"38732","0","FOLLOWS"
,,"38733","0","FOLLOWS"
,,"38734","0","FOLLOWS"
,,"38735","0","FOLLOWS"
,,"38736","0","FOLLOWS"
,,"38737","0","FOLLOWS"
,,"38738","0","FOLLOWS"
,,"22080","0","FOLLOWS"
,,"38739","0","FOLLOWS"
,,"38740","0","FOLLOWS"
,,"38741","0","FOLLOWS"
,,"38742","0","FOLLOWS"
,,"38743","0","FOLLOWS"
,,"38744","0","FOLLOWS"
,,"38745","0","FOLLOWS"
,,"38746","0","FOLLOWS"
,,"38747","0","FOLLOWS"
,,"38748","0","FOLLOWS"
,,"38749","0","FOLLOWS"
,,"38750","0","FOLLOWS"
,,"38751","0","FOLLOWS"
,,"38752","0","FOLLOWS"
,,"38753","0","FOLLOWS"
,,"38754","0","FOLLOWS"
,,"38755","0","FOLLOWS"
,,"38756","0","FOLLOWS"
,,"21825","0","FOLLOWS"
,,"38757","0","FOLLOWS"
,,"38758","0","FOLLOWS"
,,"38759","0","FOLLOWS"
,,"38760","0","FOLLOWS"
,,"38761","0","FOLLOWS"
,,"18446","0","FOLLOWS"
,,"38762","0","FOLLOWS"
,,"38763","0","FOLLOWS"
,,"38764","0","FOLLOWS"
,,"38765","0","FOLLOWS"
,,"38766","0","FOLLOWS"
,,"38767","0","FOLLOWS"
,,"38768","0","FOLLOWS"
,,"38769","0","FOLLOWS"
,,"38770","0","FOLLOWS"
,,"38771","0","FOLLOWS"
,,"38772","0","FOLLOWS"
,,"38773","0","FOLLOWS"
,,"38774","0","FOLLOWS"
,,"38775","0","FOLLOWS"
,,"38776","0","FOLLOWS"
,,"38777","0","FOLLOWS"
,,"38778","0","FOLLOWS"
,,"38779","0","FOLLOWS"
,,"38780","0","FOLLOWS"
,,"38781","0","FOLLOWS"
,,"19249","0","FOLLOWS"
,,"38782","0","FOLLOWS"
,,"38783","0","FOLLOWS"
,,"38784","0","FOLLOWS"
,,"38785","0","FOLLOWS"
,,"38786","0","FOLLOWS"
,,"38787","0","FOLLOWS"
,,"38788","0","FOLLOWS"
,,"38789","0","FOLLOWS"
,,"38790","0","FOLLOWS"
,,"10756","0","FOLLOWS"
,,"38791","0","FOLLOWS"
,,"38792","0","FOLLOWS"
,,"19242","0","FOLLOWS"
,,"38793","0","FOLLOWS"
,,"38794","0","FOLLOWS"
,,"38795","0","FOLLOWS"
,,"38796","0","FOLLOWS"
,,"38797","0","FOLLOWS"
,,"38798","0","FOLLOWS"
,,"38799","0","FOLLOWS"
,,"38800","0","FOLLOWS"
,,"38801","0","FOLLOWS"
,,"38802","0","FOLLOWS"
,,"38803","0","FOLLOWS"
,,"38804","0","FOLLOWS"
,,"38805","0","FOLLOWS"
,,"38806","0","FOLLOWS"
,,"38807","0","FOLLOWS"
,,"38808","0","FOLLOWS"
,,"38809","0","FOLLOWS"
,,"38810","0","FOLLOWS"
,,"38811","0","FOLLOWS"
,,"38812","0","FOLLOWS"
,,"38813","0","FOLLOWS"
,,"38814","0","FOLLOWS"
,,"38815","0","FOLLOWS"
,,"38816","0","FOLLOWS"
,,"38817","0","FOLLOWS"
,,"38818","0","FOLLOWS"
,,"38819","0","FOLLOWS"
,,"38820","0","FOLLOWS"
,,"38821","0","FOLLOWS"
,,"38822","0","FOLLOWS"
,,"38823","0","FOLLOWS"
,,"38824","0","FOLLOWS"
,,"38825","0","FOLLOWS"
,,"38826","0","FOLLOWS"
,,"38827","0","FOLLOWS"
,,"38828","0","FOLLOWS"
,,"38829","0","FOLLOWS"
,,"38830","0","FOLLOWS"
,,"38831","0","FOLLOWS"
,,"38832","0","FOLLOWS"
,,"21802","0","FOLLOWS"
,,"38833","0","FOLLOWS"
,,"38834","0","FOLLOWS"
,,"38835","0","FOLLOWS"
,,"38836","0","FOLLOWS"
,,"38837","0","FOLLOWS"
,,"38838","0","FOLLOWS"
,,"38839","0","FOLLOWS"
,,"22257","0","FOLLOWS"
,,"38840","0","FOLLOWS"
,,"38841","0","FOLLOWS"
,,"38842","0","FOLLOWS"
,,"38843","0","FOLLOWS"
,,"38844","0","FOLLOWS"
,,"38845","0","FOLLOWS"
,,"38846","0","FOLLOWS"
,,"38847","0","FOLLOWS"
,,"38848","0","FOLLOWS"
,,"38849","0","FOLLOWS"
,,"38850","0","FOLLOWS"
,,"38851","0","FOLLOWS"
,,"38852","0","FOLLOWS"
,,"38853","0","FOLLOWS"
,,"38854","0","FOLLOWS"
,,"38855","0","FOLLOWS"
,,"38856","0","FOLLOWS"
,,"38857","0","FOLLOWS"
,,"38858","0","FOLLOWS"
,,"38859","0","FOLLOWS"
,,"38860","0","FOLLOWS"
,,"38861","0","FOLLOWS"
,,"38862","0","FOLLOWS"
,,"38863","0","FOLLOWS"
,,"38864","0","FOLLOWS"
,,"38865","0","FOLLOWS"
,,"38866","0","FOLLOWS"
,,"38867","0","FOLLOWS"
,,"38868","0","FOLLOWS"
,,"38869","0","FOLLOWS"
,,"38870","0","FOLLOWS"
,,"12807","0","FOLLOWS"
,,"38871","0","FOLLOWS"
,,"38872","0","FOLLOWS"
,,"21694","0","FOLLOWS"
,,"38873","0","FOLLOWS"
,,"38874","0","FOLLOWS"
,,"38875","0","FOLLOWS"
,,"38876","0","FOLLOWS"
,,"38877","0","FOLLOWS"
,,"38878","0","FOLLOWS"
,,"38879","0","FOLLOWS"
,,"38880","0","FOLLOWS"
,,"38881","0","FOLLOWS"
,,"38882","0","FOLLOWS"
,,"38883","0","FOLLOWS"
,,"38884","0","FOLLOWS"
,,"38885","0","FOLLOWS"
,,"38886","0","FOLLOWS"
,,"38887","0","FOLLOWS"
,,"38888","0","FOLLOWS"
,,"38889","0","FOLLOWS"
,,"38890","0","FOLLOWS"
,,"38891","0","FOLLOWS"
,,"38892","0","FOLLOWS"
,,"946","0","FOLLOWS"
,,"38893","0","FOLLOWS"
,,"38894","0","FOLLOWS"
,,"38895","0","FOLLOWS"
,,"38896","0","FOLLOWS"
,,"38897","0","FOLLOWS"
,,"38898","0","FOLLOWS"
,,"38899","0","FOLLOWS"
,,"38900","0","FOLLOWS"
,,"38901","0","FOLLOWS"
,,"38902","0","FOLLOWS"
,,"21797","0","FOLLOWS"
,,"38903","0","FOLLOWS"
,,"38904","0","FOLLOWS"
,,"38905","0","FOLLOWS"
,,"38906","0","FOLLOWS"
,,"38907","0","FOLLOWS"
,,"38908","0","FOLLOWS"
,,"38909","0","FOLLOWS"
,,"21836","0","FOLLOWS"
,,"38910","0","FOLLOWS"
,,"38911","0","FOLLOWS"
,,"38912","0","FOLLOWS"
,,"38913","0","FOLLOWS"
,,"38914","0","FOLLOWS"
,,"38915","0","FOLLOWS"
,,"38916","0","FOLLOWS"
,,"38917","0","FOLLOWS"
,,"19252","0","FOLLOWS"
,,"38918","0","FOLLOWS"
,,"38919","0","FOLLOWS"
,,"38920","0","FOLLOWS"
,,"38921","0","FOLLOWS"
,,"38922","0","FOLLOWS"
,,"38923","0","FOLLOWS"
,,"38924","0","FOLLOWS"
,,"21838","0","FOLLOWS"
,,"38925","0","FOLLOWS"
,,"38926","0","FOLLOWS"
,,"38927","0","FOLLOWS"
,,"38928","0","FOLLOWS"
,,"38929","0","FOLLOWS"
,,"21709","0","FOLLOWS"
,,"38930","0","FOLLOWS"
,,"38931","0","FOLLOWS"
,,"38932","0","FOLLOWS"
,,"537","0","FOLLOWS"
,,"38933","0","FOLLOWS"
,,"38934","0","FOLLOWS"
,,"38935","0","FOLLOWS"
,,"38936","0","FOLLOWS"
,,"38937","0","FOLLOWS"
,,"38938","0","FOLLOWS"
,,"38939","0","FOLLOWS"
,,"38940","0","FOLLOWS"
,,"38941","0","FOLLOWS"
,,"38942","0","FOLLOWS"
,,"38943","0","FOLLOWS"
,,"38944","0","FOLLOWS"
,,"38945","0","FOLLOWS"
,,"38946","0","FOLLOWS"
,,"38947","0","FOLLOWS"
,,"38948","0","FOLLOWS"
,,"38949","0","FOLLOWS"
,,"38950","0","FOLLOWS"
,,"38951","0","FOLLOWS"
,,"21758","0","FOLLOWS"
,,"38952","0","FOLLOWS"
,,"38953","0","FOLLOWS"
,,"38954","0","FOLLOWS"
,,"38955","0","FOLLOWS"
,,"38956","0","FOLLOWS"
,,"38957","0","FOLLOWS"
,,"38958","0","FOLLOWS"
,,"38959","0","FOLLOWS"
,,"38960","0","FOLLOWS"
,,"38961","0","FOLLOWS"
,,"38962","0","FOLLOWS"
,,"38963","0","FOLLOWS"
,,"38964","0","FOLLOWS"
,,"38965","0","FOLLOWS"
,,"38966","0","FOLLOWS"
,,"38967","0","FOLLOWS"
,,"38968","0","FOLLOWS"
,,"38969","0","FOLLOWS"
,,"38970","0","FOLLOWS"
,,"38971","0","FOLLOWS"
,,"38972","0","FOLLOWS"
,,"38973","0","FOLLOWS"
,,"38974","0","FOLLOWS"
,,"38975","0","FOLLOWS"
,,"38976","0","FOLLOWS"
,,"38977","0","FOLLOWS"
,,"38978","0","FOLLOWS"
,,"38979","0","FOLLOWS"
,,"38980","0","FOLLOWS"
,,"38981","0","FOLLOWS"
,,"38982","0","FOLLOWS"
,,"38983","0","FOLLOWS"
,,"38984","0","FOLLOWS"
,,"38985","0","FOLLOWS"
,,"38986","0","FOLLOWS"
,,"38987","0","FOLLOWS"
,,"38988","0","FOLLOWS"
,,"38989","0","FOLLOWS"
,,"38990","0","FOLLOWS"
,,"38991","0","FOLLOWS"
,,"38992","0","FOLLOWS"
,,"38993","0","FOLLOWS"
,,"38994","0","FOLLOWS"
,,"38995","0","FOLLOWS"
,,"38996","0","FOLLOWS"
,,"38997","0","FOLLOWS"
,,"38998","0","FOLLOWS"
,,"38999","0","FOLLOWS"
,,"39000","0","FOLLOWS"
,,"39001","0","FOLLOWS"
,,"39002","0","FOLLOWS"
,,"39003","0","FOLLOWS"
,,"39004","0","FOLLOWS"
,,"39005","0","FOLLOWS"
,,"2413","0","FOLLOWS"
,,"39006","0","FOLLOWS"
,,"21671","0","FOLLOWS"
,,"39007","0","FOLLOWS"
,,"39008","0","FOLLOWS"
,,"39009","0","FOLLOWS"
,,"39010","0","FOLLOWS"
,,"39011","0","FOLLOWS"
,,"39012","0","FOLLOWS"
,,"39013","0","FOLLOWS"
,,"39014","0","FOLLOWS"
,,"39015","0","FOLLOWS"
,,"39016","0","FOLLOWS"
,,"39017","0","FOLLOWS"
,,"39018","0","FOLLOWS"
,,"39019","0","FOLLOWS"
,,"39020","0","FOLLOWS"
,,"39021","0","FOLLOWS"
,,"39022","0","FOLLOWS"
,,"18815","0","FOLLOWS"
,,"39023","0","FOLLOWS"
,,"39024","0","FOLLOWS"
,,"39025","0","FOLLOWS"
,,"39026","0","FOLLOWS"
,,"39027","0","FOLLOWS"
,,"39028","0","FOLLOWS"
,,"19266","0","FOLLOWS"
,,"39029","0","FOLLOWS"
,,"39030","0","FOLLOWS"
,,"39031","0","FOLLOWS"
,,"39032","0","FOLLOWS"
,,"39033","0","FOLLOWS"
,,"39034","0","FOLLOWS"
,,"39035","0","FOLLOWS"
,,"39036","0","FOLLOWS"
,,"39037","0","FOLLOWS"
,,"39038","0","FOLLOWS"
,,"39039","0","FOLLOWS"
,,"39040","0","FOLLOWS"
,,"39041","0","FOLLOWS"
,,"39042","0","FOLLOWS"
,,"39043","0","FOLLOWS"
,,"39044","0","FOLLOWS"
,,"39045","0","FOLLOWS"
,,"39046","0","FOLLOWS"
,,"39047","0","FOLLOWS"
,,"39048","0","FOLLOWS"
,,"21820","0","FOLLOWS"
,,"39049","0","FOLLOWS"
,,"39050","0","FOLLOWS"
,,"39051","0","FOLLOWS"
,,"39052","0","FOLLOWS"
,,"39053","0","FOLLOWS"
,,"39054","0","FOLLOWS"
,,"39055","0","FOLLOWS"
,,"39056","0","FOLLOWS"
,,"39057","0","FOLLOWS"
,,"19187","0","FOLLOWS"
,,"39058","0","FOLLOWS"
,,"39059","0","FOLLOWS"
,,"39060","0","FOLLOWS"
,,"39061","0","FOLLOWS"
,,"39062","0","FOLLOWS"
,,"39063","0","FOLLOWS"
,,"39064","0","FOLLOWS"
,,"39065","0","FOLLOWS"
,,"39066","0","FOLLOWS"
,,"39067","0","FOLLOWS"
,,"39068","0","FOLLOWS"
,,"39069","0","FOLLOWS"
,,"39070","0","FOLLOWS"
,,"39071","0","FOLLOWS"
,,"39072","0","FOLLOWS"
,,"39073","0","FOLLOWS"
,,"39074","0","FOLLOWS"
,,"39075","0","FOLLOWS"
,,"39076","0","FOLLOWS"
,,"39077","0","FOLLOWS"
,,"39078","0","FOLLOWS"
,,"39079","0","FOLLOWS"
,,"39080","0","FOLLOWS"
,,"39081","0","FOLLOWS"
,,"39082","0","FOLLOWS"
,,"39083","0","FOLLOWS"
,,"39084","0","FOLLOWS"
,,"39085","0","FOLLOWS"
,,"39086","0","FOLLOWS"
,,"39087","0","FOLLOWS"
,,"39088","0","FOLLOWS"
,,"39089","0","FOLLOWS"
,,"39090","0","FOLLOWS"
,,"39091","0","FOLLOWS"
,,"39092","0","FOLLOWS"
,,"39093","0","FOLLOWS"
,,"39094","0","FOLLOWS"
,,"15139","0","FOLLOWS"
,,"39095","0","FOLLOWS"
,,"39096","0","FOLLOWS"
,,"39097","0","FOLLOWS"
,,"39098","0","FOLLOWS"
,,"39099","0","FOLLOWS"
,,"39100","0","FOLLOWS"
,,"39101","0","FOLLOWS"
,,"39102","0","FOLLOWS"
,,"39103","0","FOLLOWS"
,,"39104","0","FOLLOWS"
,,"39105","0","FOLLOWS"
,,"39106","0","FOLLOWS"
,,"39107","0","FOLLOWS"
,,"39108","0","FOLLOWS"
,,"39109","0","FOLLOWS"
,,"39110","0","FOLLOWS"
,,"39111","0","FOLLOWS"
,,"39112","0","FOLLOWS"
,,"39113","0","FOLLOWS"
,,"39114","0","FOLLOWS"
,,"39115","0","FOLLOWS"
,,"39116","0","FOLLOWS"
,,"21834","0","FOLLOWS"
,,"39117","0","FOLLOWS"
,,"39118","0","FOLLOWS"
,,"39119","0","FOLLOWS"
,,"39120","0","FOLLOWS"
,,"22492","0","FOLLOWS"
,,"39121","0","FOLLOWS"
,,"39122","0","FOLLOWS"
,,"39123","0","FOLLOWS"
,,"39124","0","FOLLOWS"
,,"39125","0","FOLLOWS"
,,"39126","0","FOLLOWS"
,,"39127","0","FOLLOWS"
,,"39128","0","FOLLOWS"
,,"39129","0","FOLLOWS"
,,"39130","0","FOLLOWS"
,,"39131","0","FOLLOWS"
,,"39132","0","FOLLOWS"
,,"39133","0","FOLLOWS"
,,"39134","0","FOLLOWS"
,,"39135","0","FOLLOWS"
,,"39136","0","FOLLOWS"
,,"39137","0","FOLLOWS"
,,"39138","0","FOLLOWS"
,,"21858","0","FOLLOWS"
,,"21990","0","FOLLOWS"
,,"39139","0","FOLLOWS"
,,"39140","0","FOLLOWS"
,,"39141","0","FOLLOWS"
,,"39142","0","FOLLOWS"
,,"39143","0","FOLLOWS"
,,"21860","0","FOLLOWS"
,,"39144","0","FOLLOWS"
,,"39145","0","FOLLOWS"
,,"6265","0","FOLLOWS"
,,"39146","0","FOLLOWS"
,,"39147","0","FOLLOWS"
,,"39148","0","FOLLOWS"
,,"39149","0","FOLLOWS"
,,"39150","0","FOLLOWS"
,,"39151","0","FOLLOWS"
,,"39152","0","FOLLOWS"
,,"39153","0","FOLLOWS"
,,"39154","0","FOLLOWS"
,,"39155","0","FOLLOWS"
,,"39156","0","FOLLOWS"
,,"39157","0","FOLLOWS"
,,"39158","0","FOLLOWS"
,,"22402","0","FOLLOWS"
,,"39159","0","FOLLOWS"
,,"39160","0","FOLLOWS"
,,"39161","0","FOLLOWS"
,,"39162","0","FOLLOWS"
,,"39163","0","FOLLOWS"
,,"39164","0","FOLLOWS"
,,"39165","0","FOLLOWS"
,,"39166","0","FOLLOWS"
,,"39167","0","FOLLOWS"
,,"39168","0","FOLLOWS"
,,"39169","0","FOLLOWS"
,,"39170","0","FOLLOWS"
,,"21864","0","FOLLOWS"
,,"39171","0","FOLLOWS"
,,"39172","0","FOLLOWS"
,,"39173","0","FOLLOWS"
,,"39174","0","FOLLOWS"
,,"39175","0","FOLLOWS"
,,"39176","0","FOLLOWS"
,,"14110","0","FOLLOWS"
,,"39177","0","FOLLOWS"
,,"39178","0","FOLLOWS"
,,"39179","0","FOLLOWS"
,,"836","0","FOLLOWS"
,,"39180","0","FOLLOWS"
,,"21867","0","FOLLOWS"
,,"39181","0","FOLLOWS"
,,"39182","0","FOLLOWS"
,,"39183","0","FOLLOWS"
,,"39184","0","FOLLOWS"
,,"39185","0","FOLLOWS"
,,"39186","0","FOLLOWS"
,,"39187","0","FOLLOWS"
,,"39188","0","FOLLOWS"
,,"39189","0","FOLLOWS"
,,"39190","0","FOLLOWS"
,,"39191","0","FOLLOWS"
,,"39192","0","FOLLOWS"
,,"39193","0","FOLLOWS"
,,"39194","0","FOLLOWS"
,,"21873","0","FOLLOWS"
,,"39195","0","FOLLOWS"
,,"14674","0","FOLLOWS"
,,"3467","0","FOLLOWS"
,,"39196","0","FOLLOWS"
,,"39197","0","FOLLOWS"
,,"39198","0","FOLLOWS"
,,"39199","0","FOLLOWS"
,,"39200","0","FOLLOWS"
,,"39201","0","FOLLOWS"
,,"39202","0","FOLLOWS"
,,"21871","0","FOLLOWS"
,,"39203","0","FOLLOWS"
,,"39204","0","FOLLOWS"
,,"21879","0","FOLLOWS"
,,"39205","0","FOLLOWS"
,,"39206","0","FOLLOWS"
,,"39207","0","FOLLOWS"
,,"39208","0","FOLLOWS"
,,"39209","0","FOLLOWS"
,,"39210","0","FOLLOWS"
,,"39211","0","FOLLOWS"
,,"39212","0","FOLLOWS"
,,"39213","0","FOLLOWS"
,,"39214","0","FOLLOWS"
,,"39215","0","FOLLOWS"
,,"17919","0","FOLLOWS"
,,"39216","0","FOLLOWS"
,,"39217","0","FOLLOWS"
,,"39218","0","FOLLOWS"
,,"19776","0","FOLLOWS"
,,"39219","0","FOLLOWS"
,,"2154","0","FOLLOWS"
,,"21702","0","FOLLOWS"
,,"39220","0","FOLLOWS"
,,"39221","0","FOLLOWS"
,,"39222","0","FOLLOWS"
,,"39223","0","FOLLOWS"
,,"39224","0","FOLLOWS"
,,"39225","0","FOLLOWS"
,,"18659","0","FOLLOWS"
,,"39226","0","FOLLOWS"
,,"39227","0","FOLLOWS"
,,"39228","0","FOLLOWS"
,,"39229","0","FOLLOWS"
,,"21748","0","FOLLOWS"
,,"39230","0","FOLLOWS"
,,"39231","0","FOLLOWS"
,,"39232","0","FOLLOWS"
,,"11955","0","FOLLOWS"
,,"39233","0","FOLLOWS"
,,"39234","0","FOLLOWS"
,,"39235","0","FOLLOWS"
,,"39236","0","FOLLOWS"
,,"39237","0","FOLLOWS"
,,"39238","0","FOLLOWS"
,,"39239","0","FOLLOWS"
,,"39240","0","FOLLOWS"
,,"39241","0","FOLLOWS"
,,"39242","0","FOLLOWS"
,,"39243","0","FOLLOWS"
,,"22411","0","FOLLOWS"
,,"39244","0","FOLLOWS"
,,"39245","0","FOLLOWS"
,,"39246","0","FOLLOWS"
,,"39247","0","FOLLOWS"
,,"39248","0","FOLLOWS"
,,"39249","0","FOLLOWS"
,,"21874","0","FOLLOWS"
,,"39250","0","FOLLOWS"
,,"39251","0","FOLLOWS"
,,"39252","0","FOLLOWS"
,,"39253","0","FOLLOWS"
,,"39254","0","FOLLOWS"
,,"39255","0","FOLLOWS"
,,"39256","0","FOLLOWS"
,,"1617","0","FOLLOWS"
,,"39257","0","FOLLOWS"
,,"39258","0","FOLLOWS"
,,"39259","0","FOLLOWS"
,,"39260","0","FOLLOWS"
,,"39261","0","FOLLOWS"
,,"39262","0","FOLLOWS"
,,"39263","0","FOLLOWS"
,,"39264","0","FOLLOWS"
,,"39265","0","FOLLOWS"
,,"39266","0","FOLLOWS"
,,"39267","0","FOLLOWS"
,,"39268","0","FOLLOWS"
,,"39269","0","FOLLOWS"
,,"39270","0","FOLLOWS"
,,"39271","0","FOLLOWS"
,,"39272","0","FOLLOWS"
,,"39273","0","FOLLOWS"
,,"39274","0","FOLLOWS"
,,"39275","0","FOLLOWS"
,,"39276","0","FOLLOWS"
,,"39277","0","FOLLOWS"
,,"39278","0","FOLLOWS"
,,"39279","0","FOLLOWS"
,,"39280","0","FOLLOWS"
,,"21892","0","FOLLOWS"
,,"39281","0","FOLLOWS"
,,"39282","0","FOLLOWS"
,,"39283","0","FOLLOWS"
,,"39284","0","FOLLOWS"
,,"19698","0","FOLLOWS"
,,"39285","0","FOLLOWS"
,,"39286","0","FOLLOWS"
,,"39287","0","FOLLOWS"
,,"15503","0","FOLLOWS"
,,"39288","0","FOLLOWS"
,,"39289","0","FOLLOWS"
,,"39290","0","FOLLOWS"
,,"39291","0","FOLLOWS"
,,"39292","0","FOLLOWS"
,,"39293","0","FOLLOWS"
,,"39294","0","FOLLOWS"
,,"39295","0","FOLLOWS"
,,"39296","0","FOLLOWS"
,,"16428","0","FOLLOWS"
,,"39297","0","FOLLOWS"
,,"39298","0","FOLLOWS"
,,"39299","0","FOLLOWS"
,,"39300","0","FOLLOWS"
,,"19395","0","FOLLOWS"
,,"39301","0","FOLLOWS"
,,"39302","0","FOLLOWS"
,,"39303","0","FOLLOWS"
,,"39304","0","FOLLOWS"
,,"39305","0","FOLLOWS"
,,"39306","0","FOLLOWS"
,,"39307","0","FOLLOWS"
,,"39308","0","FOLLOWS"
,,"39309","0","FOLLOWS"
,,"39310","0","FOLLOWS"
,,"39311","0","FOLLOWS"
,,"39312","0","FOLLOWS"
,,"39313","0","FOLLOWS"
,,"39314","0","FOLLOWS"
,,"19755","0","FOLLOWS"
,,"39315","0","FOLLOWS"
,,"39316","0","FOLLOWS"
,,"39317","0","FOLLOWS"
,,"39318","0","FOLLOWS"
,,"15519","0","FOLLOWS"
,,"39319","0","FOLLOWS"
